typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20240101","2024","52","2024","688","SRB","Serbia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","9.969","true","-1","N/A","0","false","9.969","true","0","false",,"141","141","6","false","true",
"C","A","20240101","2024","52","2024","703","SVK","Slovakia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","8","false","8","kg","8","false","8","false","0","false",,"202.405","202.405","0","false","true",
"C","A","20240101","2024","52","2024","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","2987.28","false","8","kg","2987.28","false","2987.28","false","0","false",,"31254.662","31254.662","0","false","true",
"C","A","20240101","2024","52","2024","703","SVK","Slovakia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","16","false","8","kg","16","false","16","false","0","false",,"257.607","257.607","0","false","true",
"C","A","20240101","2024","52","2024","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","141819.82","false","8","kg","141819.82","false","141819.82","false","0","false",,"517521.104","517521.104","0","false","true",
"C","A","20240101","2024","52","2024","688","SRB","Serbia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","15292","false","8","kg","15292","false","15292","false","0","false",,"177711","177711","0","false","true",
"C","A","20240101","2024","52","2024","703","SVK","Slovakia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","25841","false","8","kg","25841","false","25841","false","0","false",,"324705.479","324705.479","0","false","true",
"C","A","20240101","2024","52","2024","705","SVN","Slovenia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","1906.941","false","8","kg","1906.941","false","1906.941","false","0","false",,"46535.202","46535.202","0","false","true",
"C","A","20240101","2024","52","2024","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","3383012.9","false","8","kg","3383012.9","false","3383012.9","false","0","false",,"19015035.779","19015035.779","0","false","true",
"C","A","20240101","2024","52","2024","703","SVK","Slovakia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","9200","Postal consignments, mail or courier shipment","8","kg","931","false","8","kg","931","false","931","false","0","false",,"25978.213","25978.213","0","false","true",
"C","A","20240101","2024","52","2024","705","SVN","Slovenia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","9900","Other","8","kg","459.745","false","8","kg","459.745","false","459.745","false","0","false",,"11906.32","11906.32","0","false","true",
"C","A","20240101","2024","52","2024","688","SRB","Serbia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3220.389","true","-1","N/A","0","false","3220.389","true","0","false",,"49627","49627","6","false","true",
"C","A","20240101","2024","52","2024","699","IND","India","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","221323049.765","true","8","kg","221322892","false","221323049.765","true","0","false",,"666913530.264","666913530.264","6","false","true",
"C","A","20240101","2024","52","2024","702","SGP","Singapore","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","718175.89","false","8","kg","718175.89","false","718175.89","false","0","false",,"2494241.025","2494241.025","0","false","true",
"C","A","20240101","2024","52","2024","703","SVK","Slovakia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1879","false","8","kg","1879","false","1879","false","0","false",,"29831.488","29831.488","0","false","true",
"C","A","20240101","2024","52","2024","705","SVN","Slovenia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","279.478","false","8","kg","279.478","false","279.478","false","0","false",,"14028.077","14028.077","0","false","true",
"C","A","20240101","2024","52","2024","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1153052.96","false","8","kg","1153052.96","false","1153052.96","false","0","false",,"4964864.369","4964864.369","0","false","true",
"C","A","20240101","2024","52","2024","716","ZWE","Zimbabwe","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10180314","false","8","kg","10180314","false","10180314","false","0","false",,"13561625.028","13561625.028","0","false","true",
"C","A","20240101","2024","52","2024","688","SRB","Serbia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","1.389","true","-1","N/A","0","false","1.389","true","0","false",,"23","23","6","false","true",
"C","A","20240101","2024","52","2024","703","SVK","Slovakia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","447","false","8","kg","447","false","447","false","0","false",,"6139.262","6139.262","0","false","true",
"C","A","20240101","2024","52","2024","705","SVN","Slovenia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","0.2","false","8","kg","0.2","false","0.2","false","0","false",,"0.845","0.845","0","false","true",
"C","A","20240101","2024","52","2024","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","3664.35","false","8","kg","3664.35","false","3664.35","false","0","false",,"39050.051","39050.051","0","false","true",
"C","A","20240101","2024","52","2024","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","59640.02","false","8","kg","59640.02","false","59640.02","false","0","false",,"288249.373","288249.373","0","false","true",
"C","A","20240101","2024","52","2024","688","SRB","Serbia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","1997","false","8","kg","1997","false","1997","false","0","false",,"29780","29780","0","false","true",
"C","A","20240101","2024","52","2024","703","SVK","Slovakia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","1248","false","8","kg","1248","false","1248","false","0","false",,"21708.223","21708.223","0","false","true",
"C","A","20240101","2024","52","2024","705","SVN","Slovenia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","154.83","false","8","kg","154.83","false","154.83","false","0","false",,"3247.212","3247.212","0","false","true",
"C","A","20240101","2024","52","2024","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","1089748.59","false","8","kg","1089748.59","false","1089748.59","false","0","false",,"4637564.946","4637564.946","0","false","true",
"C","A","20240101","2024","52","2024","703","SVK","Slovakia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","9200","Postal consignments, mail or courier shipment","8","kg","184","false","8","kg","184","false","184","false","0","false",,"1984.003","1984.003","0","false","true",
"C","A","20240101","2024","52","2024","688","SRB","Serbia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","9900","Other","8","kg","1222","false","8","kg","1222","false","1222","false","0","false",,"19824","19824","0","false","true",
"C","A","20240101","2024","52","2024","705","SVN","Slovenia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","9900","Other","8","kg","124.448","false","8","kg","124.448","false","124.448","false","0","false",,"10780.02","10780.02","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","899191.062","false","8","kg","899191.062","false","899191.062","false","0","false",,"12653499.621","12653499.621","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","1000","Air","8","kg","12718.166","false","8","kg","12718.166","false","12718.166","false","0","false",,"357598.305","357598.305","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","2100","Sea","8","kg","368336.477","false","8","kg","368336.477","false","368336.477","false","0","false",,"5104937.95","5104937.95","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","3100","Railway","8","kg","6.25","false","8","kg","6.25","false","6.25","false","0","false",,"233.152","233.152","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","3200","Road","8","kg","508261.539","false","8","kg","508261.539","false","508261.539","false","0","false",,"6931172.729","6931172.729","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","9200","Postal consignments, mail or courier shipment","8","kg","9868.63","false","8","kg","9868.63","false","9868.63","false","0","false",,"259557.485","259557.485","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","381756.091","false","8","kg","381756.091","false","381756.091","false","0","false",,"5322978.376","5322978.376","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","2803.08","false","8","kg","2803.08","false","2803.08","false","0","false",,"105427.605","105427.605","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","161452.481","false","8","kg","161452.481","false","161452.481","false","0","false",,"2242422.782","2242422.782","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","3100","Railway","8","kg","6.25","false","8","kg","6.25","false","6.25","false","0","false",,"233.152","233.152","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","217291.212","false","8","kg","217291.212","false","217291.212","false","0","false",,"2964640.908","2964640.908","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","9200","Postal consignments, mail or courier shipment","8","kg","203.068","false","8","kg","203.068","false","203.068","false","0","false",,"10253.928","10253.928","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","169394.19","false","8","kg","169394.19","false","169394.19","false","0","false",,"1335170.69","1335170.69","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","4675.21","false","8","kg","4675.21","false","4675.21","false","0","false",,"127915.369","127915.369","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","57660.12","false","8","kg","57660.12","false","57660.12","false","0","false",,"253971.253","253971.253","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","107051.27","false","8","kg","107051.27","false","107051.27","false","0","false",,"952923.232","952923.232","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","9200","Postal consignments, mail or courier shipment","8","kg","7.59","false","8","kg","7.59","false","7.59","false","0","false",,"360.836","360.836","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","198913.653","false","8","kg","198913.653","false","198913.653","false","0","false",,"3161096.901","3161096.901","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","1855.026","false","8","kg","1855.026","false","1855.026","false","0","false",,"57924.109","57924.109","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","57721.648","false","8","kg","57721.648","false","57721.648","false","0","false",,"679006.506","679006.506","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","138091.773","false","8","kg","138091.773","false","138091.773","false","0","false",,"2392475.381","2392475.381","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","9200","Postal consignments, mail or courier shipment","8","kg","1245.206","false","8","kg","1245.206","false","1245.206","false","0","false",,"31690.905","31690.905","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","149127.128","false","8","kg","149127.128","false","149127.128","false","0","false",,"2834253.654","2834253.654","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","3384.85","false","8","kg","3384.85","false","3384.85","false","0","false",,"66331.221","66331.221","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","2100","Sea","8","kg","91502.228","false","8","kg","91502.228","false","91502.228","false","0","false",,"1929537.409","1929537.409","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","45827.284","false","8","kg","45827.284","false","45827.284","false","0","false",,"621133.208","621133.208","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","9200","Postal consignments, mail or courier shipment","8","kg","8412.766","false","8","kg","8412.766","false","8412.766","false","0","false",,"217251.816","217251.816","0","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","756601.839","true","-1","N/A","0","false","756601.839","true","0","false",,"7759917.974","7759917.974","6","false","true",
"C","A","20240101","2024","52","2024","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6759618.953","true","-1","N/A","0","false","6759618.953","true","0","false",,"28243551.268","28243551.268","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4253234.41","true","-1","N/A","0","false","4253234.41","true","0","false",,"27942889.24","27942889.24","6","false","true",
"C","A","20240101","2024","52","2024","768","TGO","Togo","X","Export","0","W00","World","0","W00","World","H5","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","921983","false","8","kg","921983","false","921983","false","0","false",,"507394.15","507394.15","0","false","true",
"C","A","20240101","2024","52","2024","780","TTO","Trinidad and Tobago","X","Export","0","W00","World","0","W00","World","H4","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14433.087","true","-1","N/A","0","false","14433.087","true","0","false",,"125108.53","125108.53","6","false","true",
"C","A","20240101","2024","52","2024","788","TUN","Tunisia","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2439.209","true","-1","N/A","0","false","2439.209","true","0","false",,"20751.419","20751.419","6","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","1000","Air","8","kg","6629.249","true","-1","N/A","0","false","6629.249","true","0","false",,"86301.219","86301.219","6","false","true",
"C","A","20240101","2024","52","2024","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","1000","Air","8","kg","1140.206","true","-1","N/A","0","false","1140.206","true","0","false",,"107732.878","107732.878","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","1000","Air","8","kg","13889.722","true","-1","N/A","0","false","13889.722","true","0","false",,"226274.63","226274.63","6","false","true",
"C","A","20240101","2024","52","2024","780","TTO","Trinidad and Tobago","X","Export","0","W00","World","0","W00","World","H4","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","1000","Air","8","kg","35.547","true","-1","N/A","0","false","35.547","true","0","false",,"298.513","298.513","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","2000","Water","8","kg","3305903.01","true","-1","N/A","0","false","3305903.01","true","0","false",,"21808764.76","21808764.76","6","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","2100","Sea","8","kg","14426.344","true","-1","N/A","0","false","14426.344","true","0","false",,"201937.283","201937.283","6","false","true",
"C","A","20240101","2024","52","2024","780","TTO","Trinidad and Tobago","X","Export","0","W00","World","0","W00","World","H4","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","2100","Sea","8","kg","14397.54","true","-1","N/A","0","false","14397.54","true","0","false",,"124810.017","124810.017","6","false","true",
"C","A","20240101","2024","52","2024","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","2200","Inland waterway","8","kg","42","false","8","kg","42","false","42","false","0","false",,"8848.316","8848.316","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","3000","Land","8","kg","933303.365","true","-1","N/A","0","false","933303.365","true","0","false",,"5905971.05","5905971.05","6","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","3100","Railway","8","kg","96.848","true","-1","N/A","0","false","96.848","true","0","false",,"1703.314","1703.314","6","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","3200","Road","8","kg","243923.576","true","-1","N/A","0","false","243923.576","true","0","false",,"3428770.156","3428770.156","6","false","true",
"C","A","20240101","2024","52","2024","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","3200","Road","8","kg","6758436.748","true","-1","N/A","0","false","6758436.748","true","0","false",,"28126970.074","28126970.074","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","9000","Pipelines, cables, postal and others","8","kg","138.312","true","-1","N/A","0","false","138.312","true","0","false",,"1878.8","1878.8","6","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","9200","Postal consignments, mail or courier shipment","8","kg","147.279","true","-1","N/A","0","false","147.279","true","0","false",,"2176.456","2176.456","6","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","0902","Tea","4","false","C00","TOTAL CPC","0","9900","Other","8","kg","491378.543","true","-1","N/A","0","false","491378.543","true","0","false",,"4039029.546","4039029.546","6","false","true",
"C","A","20240101","2024","52","2024","752","SWE","Sweden","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90638.615","true","-1","N/A","0","false","90638.615","true","0","false",,"1594112.216","1594112.216","6","false","true",
"C","A","20240101","2024","52","2024","757","CHE","Switzerland","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27212.186","true","-1","N/A","0","false","27212.186","true","0","false",,"1876482.656","1876482.656","6","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1336218.13","true","8","kg","1336161","false","1336218.13","true","0","false",,"12215060.39","12215060.39","6","false","true",
"C","A","20240101","2024","52","2024","780","TTO","Trinidad and Tobago","X","Export","0","W00","World","0","W00","World","H4","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7654.106","true","8","kg","7651","false","7654.106","true","0","false",,"65714.8","65714.8","6","false","true",
"C","A","20240101","2024","52","2024","788","TUN","Tunisia","X","Export","0","W00","World","0","W00","World","H6","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40.661","true","-1","N/A","0","false","40.661","true","0","false",,"817.069","817.069","6","false","true",
